Drug,CYP***,Action,Species,Database,DrugID,Gene,Reference,Strength
docetaxel,CYP2C8,Substrate,Not Specified,ildcare,,,,
fluvastatin,CYP2C8,Substrate,Not Specified,ildcare,,,,
isotretinoin,CYP2C8,Substrate,Not Specified,ildcare,,,,
paclitaxel,CYP2C8,Substrate,Not Specified,ildcare,,,,
phenytoin,CYP2C8,Substrate,Not Specified,ildcare,,,,
pioglitazone,CYP2C8,Substrate,Not Specified,ildcare,,,,
repaglinide,CYP2C8,Substrate,Not Specified,ildcare,,,,
retinoic acid,CYP2C8,Substrate,Not Specified,ildcare,,,,
retinol,CYP2C8,Substrate,Not Specified,ildcare,,,,
rosiglitazone,CYP2C8,Substrate,Not Specified,ildcare,,,,
tolbutamide,CYP2C8,Substrate,Not Specified,ildcare,,,,
tretinoin,CYP2C8,Substrate,Not Specified,ildcare,,,,
verapamil,CYP2C8,Substrate,Not Specified,ildcare,,,,
warfarin,CYP2C8,Substrate,Not Specified,ildcare,,,,
zopiclone,CYP2C8,Substrate,Not Specified,ildcare,,,,
anastrozole,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
gemfibrozil,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
nicardipine,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
quercetin,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
sulfaphenazole,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
sulfinpyrazone,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
trimethoprim,CYP2C8,Inhibitor,Not Specified,ildcare,,,,
carbamazepine,CYP2C8,Inducer,Not Specified,ildcare,,,,
phenobarbital,CYP2C8,Inducer,Not Specified,ildcare,,,,
rifabutin,CYP2C8,Inducer,Not Specified,ildcare,,,,
rifampicin,CYP2C8,Inducer,Not Specified,ildcare,,,,
rifampin,CYP2C8,Inducer,Not Specified,ildcare,,,,
Human Serum Albumin,CYP2C9,inhibitor,Not Specified,DrugBank,DB00062,,,
Cyclosporine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00091,,,
Cholecalciferol,CYP2C9,inhibitor,Not Specified,DrugBank,DB00169,,,
Pravastatin,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00175,,,
Fluvoxamine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00176,,,
Valsartan,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00177,,,
Nicotine,CYP2C9,substrate,Not Specified,DrugBank,DB00184,,,
Bortezomib,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00188,,,
Phentermine,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00191,,,
Fluconazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB00196,,,
Troglitazone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00197,,,
Caffeine,CYP2C9,substrate,Not Specified,DrugBank,DB00201,,,
Sildenafil,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00203,,,
Pyrimethamine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00205,,,
Ticlopidine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00208,,,
Pantoprazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB00213,,,
Torasemide,CYP2C9,substrate,Not Specified,DrugBank,DB00214,,,
Eletriptan,CYP2C9,substrate,Not Specified,DrugBank,DB00216,,,
Nelfinavir,CYP2C9,inhibitor,Not Specified,DrugBank,DB00220,,,
Glimepiride,CYP2C9,substrate,Not Specified,DrugBank,DB00222,,,
Indinavir,CYP2C9,inhibitor,Not Specified,DrugBank,DB00224,,,
Lovastatin,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00227,,,
Temazepam,CYP2C9,substrate,Not Specified,DrugBank,DB00231,,,
Nevirapine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00238,,,
Dapsone,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB00250,,,
Phenytoin,CYP2C9,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00252,,,
Diethylstilbestrol,CYP2C9,inhibitor,Not Specified,DrugBank,DB00255,,,
Clotrimazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB00257,,,
Sulfanilamide,CYP2C9,inhibitor,Not Specified,DrugBank,DB00259,,,
Sulfisoxazole,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00263,,,
Dicoumarol,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00266,,,
Theophylline,CYP2C9,substrate,Not Specified,DrugBank,DB00277,,,
Lidocaine,CYP2C9,substrate,Not Specified,DrugBank,DB00281,,,
Venlafaxine,CYP2C9,substrate,Not Specified,DrugBank,DB00285,,,
Bexarotene,CYP2C9,substrate,Not Specified,DrugBank,DB00307,,,
Valproic Acid,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00313,,,
Acetaminophen,CYP2C9,substrate,Not Specified,DrugBank,DB00316,,,
Gefitinib,CYP2C9,inhibitor,Not Specified,DrugBank,DB00317,,,
Amitriptyline,CYP2C9,substrate,Not Specified,DrugBank,DB00321,,,
Tolcapone,CYP2C9,inhibitor,Not Specified,DrugBank,DB00323,,,
Hydromorphone,CYP2C9,substrate,Not Specified,DrugBank,DB00327,,,
Indomethacin,CYP2C9,substrate,Not Specified,DrugBank,DB00328,,,
Methadone,CYP2C9,substrate,Not Specified,DrugBank,DB00333,,,
Olanzapine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00334,,,
Omeprazole,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00338,,,
Terfenadine,CYP2C9,substrate,Not Specified,DrugBank,DB00342,,,
Diltiazem,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00343,,,
Trimethadione,CYP2C9,substrate,Not Specified,DrugBank,DB00347,,,
Sulfadiazine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00359,,,
Clozapine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00363,,,
Mirtazapine,CYP2C9,substrate,Not Specified,DrugBank,DB00370,,,
Treprostinil,CYP2C9,substrate,Not Specified,DrugBank,DB00374,,,
Amlodipine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00381,,,
Progesterone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00396,,,
Sorafenib,CYP2C9,inhibitor,Not Specified,DrugBank,DB00398,,,
Eszopiclone,CYP2C9,substrate,Not Specified,DrugBank,DB00402,,,
Alprazolam,CYP2C9,substrate,Not Specified,DrugBank,DB00404,,,
Rosiglitazone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00412,,,
Secobarbital,CYP2C9,inducer,Not Specified,DrugBank,DB00418,,,
Promazine,CYP2C9,substrate,Not Specified,DrugBank,DB00420,,,
Zolpidem,CYP2C9,substrate,Not Specified,DrugBank,DB00425,,,
Cerivastatin,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00439,,,
Trimethoprim,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00440,,,
Teniposide,CYP2C9,inhibitor,Not Specified,DrugBank,DB00444,,,
Chloramphenicol,CYP2C9,inhibitor,Not Specified,DrugBank,DB00446,,,
Lansoprazole,CYP2C9,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB00448,,,
Loratadine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00455,,,
Quinine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00468,,,
Tenoxicam,CYP2C9,substrate,Not Specified,DrugBank,DB00469,,,
Dronabinol,CYP2C9,substrate,Not Specified,DrugBank,DB00470,,,
Montelukast,CYP2C9,substrate,Not Specified,DrugBank,DB00471,,,
Fluoxetine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00472,,,
Celecoxib,CYP2C9,substrate,Not Specified,DrugBank,DB00482,,,
Zidovudine,CYP2C9,substrate,Not Specified,DrugBank,DB00495,,,
Cimetidine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00501,,,
Haloperidol,CYP2C9,substrate,Not Specified,DrugBank,DB00502,,,
Ritonavir,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00503,,,
Dextromethorphan,CYP2C9,substrate,Not Specified,DrugBank,DB00514,,,
Cisplatin,CYP2C9,inhibitor,Not Specified,DrugBank,DB00515,,,
Cyclophosphamide,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB00531,,,
Mephenytoin,CYP2C9,substrate,Not Specified,DrugBank,DB00532,,,
Rofecoxib,CYP2C9,substrate,Not Specified,DrugBank,DB00533,,,
Nortriptyline,CYP2C9,substrate,Not Specified,DrugBank,DB00540,,,
Fluorouracil,CYP2C9,inhibitor,Not Specified,DrugBank,DB00544,,,
Zafirlukast,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00549,,,
Piroxicam,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00554,,,
Bosentan,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB00559,,,
Carbamazepine,CYP2C9,inducer,Not Specified,DrugBank,DB00564,,,
Cinnarizine,CYP2C9,substrate,Not Specified,DrugBank,DB00568,,,
Sulfamethizole,CYP2C9,inhibitor,Not Specified,DrugBank,DB00576,,,
Valdecoxib,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00580,,,
Voriconazole,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00582,,,
Diclofenac,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00586,,,
Medroxyprogesterone Acetate,CYP2C9,inhibitor,Not Specified,DrugBank,DB00603,,,
Cisapride,CYP2C9,substrate,Not Specified,DrugBank,DB00604,,,
Amodiaquine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00613,,,
Paramethadione,CYP2C9,substrate,Not Specified,DrugBank,DB00617,,,
Imatinib,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00619,,,
Nicardipine,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00622,,,
Testosterone,CYP2C9,substrate,Not Specified,DrugBank,DB00624,,,
Efavirenz,CYP2C9,inhibitor,Not Specified,DrugBank,DB00625,,,
Simvastatin,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00641,,,
Dextropropoxyphene,CYP2C9,inhibitor,Not Specified,DrugBank,DB00647,,,
Estrone,CYP2C9,substrate,Not Specified,DrugBank,DB00655,,,
Verapamil,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00661,,,
Nilutamide,CYP2C9,inhibitor,Not Specified,DrugBank,DB00665,,,
Histamine Phosphate,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00667,,,
Epinephrine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00668,,,
Chlorpropamide,CYP2C9,substrate,Not Specified,DrugBank,DB00672,,,
Aprepitant,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00673,,,
Tamoxifen,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00675,,,
Losartan,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00678,,,
Thioridazine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00679,,,
Warfarin,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00682,,,
Amprenavir,CYP2C9,substrate,Not Specified,DrugBank,DB00701,,,
Methazolamide,CYP2C9,inhibitor,Not Specified,DrugBank,DB00703,,,
Delavirdine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00705,,,
Flurbiprofen,CYP2C9,substrate,Not Specified,DrugBank,DB00712,,,
Paroxetine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00715,,,
Trimipramine,CYP2C9,substrate,Not Specified,DrugBank,DB00726,,,
Nateglinide,CYP2C9,substrate,Not Specified,DrugBank,DB00731,,,
Zileuton,CYP2C9,substrate,Not Specified,DrugBank,DB00744,,,
Modafinil,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB00745,,,
Carbinoxamine,CYP2C9,substrate,Not Specified,DrugBank,DB00748,,,
Etodolac,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00749,,,
Tranylcypromine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00752,,,
Tretinoin,CYP2C9,substrate,Not Specified,DrugBank,DB00755,,,
Dolasetron,CYP2C9,substrate,Not Specified,DrugBank,DB00757,,,
Clopidogrel,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00758,,,
Methimazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB00763,,,
Estradiol,CYP2C9,substrate,Not Specified,DrugBank,DB00783,,,
Mefenamic acid,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00784,,,
Naproxen,CYP2C9,substrate,Not Specified,DrugBank,DB00788,,,
Primidone,CYP2C9,inducer,Not Specified,DrugBank,DB00794,,,
Candesartan,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00796,,,
Phenylbutazone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00812,,,
Meloxicam,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00814,,,
Propofol,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00818,,,
Disulfiram,CYP2C9,inhibitor,Not Specified,DrugBank,DB00822,,,
Diazepam,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00829,,,
Brompheniramine,CYP2C9,substrate,Not Specified,DrugBank,DB00835,,,
Donepezil,CYP2C9,substrate,Not Specified,DrugBank,DB00843,,,
Perphenazine,CYP2C9,substrate,Not Specified,DrugBank,DB00850,,,
Terbinafine,CYP2C9,substrate,Not Specified,DrugBank,DB00857,,,
Dorzolamide,CYP2C9,substrate,Not Specified,DrugBank,DB00869,,,
Suprofen,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00870,,,
Eprosartan,CYP2C9,inhibitor,Not Specified,DrugBank,DB00876,,,
Sulfapyridine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00891,,,
Triazolam,CYP2C9,inhibitor,Not Specified,DrugBank,DB00897,,,
Ethanol,CYP2C9,inhibitor,Not Specified,DrugBank,DB00898,,,
Ondansetron,CYP2C9,substrate,Not Specified,DrugBank,DB00904,,,
Cocaine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00907,,,
Quinidine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00908,,,
Metronidazole,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00916,,,
Buprenorphine,CYP2C9,substrate,Not Specified,DrugBank,DB00921,,,
Salicylic acid,CYP2C9,substrate,Not Specified,DrugBank,DB00936,,,
Zalcitabine,CYP2C9,substrate,Not Specified,DrugBank,DB00943,,,
Acetylsalicylic acid,CYP2C9,substrate,Not Specified,DrugBank,DB00945,,,
Phenprocoumon,CYP2C9,substrate,Not Specified,DrugBank,DB00946,,,
Isoniazid,CYP2C9,inhibitor,Not Specified,DrugBank,DB00951,,,
Desloratadine,CYP2C9,inhibitor,Not Specified,DrugBank,DB00967,,,
Alosetron,CYP2C9,substrate,Not Specified,DrugBank,DB00969,,,
Azelastine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB00972,,,
Formoterol,CYP2C9,substrate,Not Specified,DrugBank,DB00983,,,
Dopamine,CYP2C9,substrate,Not Specified,DrugBank,DB00988,,,
Oxaprozin,CYP2C9,substrate,Not Specified,DrugBank,DB00991,,,
Tioconazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB01007,,,
Ketoprofen,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01009,,,
Sulfamethoxazole,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01015,,,
Glyburide,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01016,,,
Guanfacine,CYP2C9,substrate,Not Specified,DrugBank,DB01018,,,
Felodipine,CYP2C9,inhibitor,Not Specified,DrugBank,DB01023,,,
Ketoconazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB01026,,,
Methoxyflurane,CYP2C9,substrate,Not Specified,DrugBank,DB01028,,,
Irbesartan,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01029,,,
Probenecid,CYP2C9,inhibitor,Not Specified,DrugBank,DB01032,,,
Tolterodine,CYP2C9,substrate,Not Specified,DrugBank,DB01036,,,
Selegiline,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01037,,,
Fenofibrate,CYP2C9,inhibitor,Not Specified,DrugBank,DB01039,,,
Thalidomide,CYP2C9,substrate,Not Specified,DrugBank,DB01041,,,
Rifampicin,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB01045,,,
Ibuprofen,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01050,,,
Melatonin,CYP2C9,substrate,Not Specified,DrugBank,DB01065,,,
Glipizide,CYP2C9,substrate,Not Specified,DrugBank,DB01067,,,
Promethazine,CYP2C9,inhibitor,Not Specified,DrugBank,DB01069,,,
Atazanavir,CYP2C9,substrate,Not Specified,DrugBank,DB01072,,,
Diphenhydramine,CYP2C9,substrate,Not Specified,DrugBank,DB01075,,,
Atorvastatin,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB01076,,,
Tegaserod,CYP2C9,inhibitor,Not Specified,DrugBank,DB01079,,,
Fluvastatin,CYP2C9,"substrate, inhibitor, inducer",Not Specified,DrugBank,DB01095,,,
Leflunomide,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01097,,,
Rosuvastatin,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01098,,,
Capecitabine,CYP2C9,inhibitor,Not Specified,DrugBank,DB01101,,,
Sertraline,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01104,,,
Miconazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB01110,,,
Nifedipine,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB01115,,,
Atovaquone,CYP2C9,inhibitor,Not Specified,DrugBank,DB01117,,,
Amiodarone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01118,,,
Gliclazide,CYP2C9,substrate,Not Specified,DrugBank,DB01120,,,
Tolbutamide,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01124,,,
Bicalutamide,CYP2C9,inhibitor,Not Specified,DrugBank,DB01128,,,
Rabeprazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB01129,,,
Proguanil,CYP2C9,substrate,Not Specified,DrugBank,DB01131,,,
Pioglitazone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01132,,,
Carvedilol,CYP2C9,substrate,Not Specified,DrugBank,DB01136,,,
Sulfinpyrazone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01138,,,
Doxepin,CYP2C9,substrate,Not Specified,DrugBank,DB01142,,,
Diclofenamide,CYP2C9,inducer,Not Specified,DrugBank,DB01144,,,
Thiamylal,CYP2C9,substrate,Not Specified,DrugBank,DB01154,,,
Bupropion,CYP2C9,substrate,Not Specified,DrugBank,DB01156,,,
Halothane,CYP2C9,substrate,Not Specified,DrugBank,DB01159,,,
Moclobemide,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01171,,,
Phenobarbital,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB01174,,,
Cyclizine,CYP2C9,inhibitor,Not Specified,DrugBank,DB01176,,,
Idarubicin,CYP2C9,substrate,Not Specified,DrugBank,DB01177,,,
Ifosfamide,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB01181,,,
Propafenone,CYP2C9,inhibitor,Not Specified,DrugBank,DB01182,,,
Dexfenfluramine,CYP2C9,inhibitor,Not Specified,DrugBank,DB01191,,,
Flecainide,CYP2C9,inhibitor,Not Specified,DrugBank,DB01195,,,
Zopiclone,CYP2C9,substrate,Not Specified,DrugBank,DB01198,,,
Rifapentine,CYP2C9,inducer,Not Specified,DrugBank,DB01201,,,
Anastrozole,CYP2C9,inhibitor,Not Specified,DrugBank,DB01217,,,
Ketamine,CYP2C9,substrate,Not Specified,DrugBank,DB01221,,,
Paclitaxel,CYP2C9,substrate,Not Specified,DrugBank,DB01229,,,
Saquinavir,CYP2C9,inhibitor,Not Specified,DrugBank,DB01232,,,
Dexamethasone,CYP2C9,inducer,Not Specified,DrugBank,DB01234,,,
Epoprostenol,CYP2C9,substrate,Not Specified,DrugBank,DB01240,,,
Gemfibrozil,CYP2C9,inhibitor,Not Specified,DrugBank,DB01241,,,
Arformoterol,CYP2C9,substrate,Not Specified,DrugBank,DB01274,,,
Lumiracoxib,CYP2C9,substrate,Not Specified,DrugBank,DB01283,,,
Fosphenytoin,CYP2C9,"substrate, inducer",Not Specified,DrugBank,DB01320,,,
Hexobarbital,CYP2C9,substrate,Not Specified,DrugBank,DB01355,,,
Mestranol,CYP2C9,substrate,Not Specified,DrugBank,DB01357,,,
Ginkgo biloba,CYP2C9,inhibitor,Not Specified,DrugBank,DB01381,,,
Colchicine,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB01394,,,
Pranlukast,CYP2C9,inhibitor,Not Specified,DrugBank,DB01411,,,
Acenocoumarol,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01418,,,
Aminophenazone,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01424,,,
Antipyrine,CYP2C9,substrate,Not Specified,DrugBank,DB01435,,,
Flunitrazepam,CYP2C9,substrate,Not Specified,DrugBank,DB01544,,,
Quazepam,CYP2C9,substrate,Not Specified,DrugBank,DB01589,,,
Lopinavir,CYP2C9,inhibitor,Not Specified,DrugBank,DB01601,,,
Etoricoxib,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB01628,,,
Rutin,CYP2C9,inhibitor,Not Specified,DrugBank,DB01698,,,
Phenacetin,CYP2C9,substrate,Not Specified,DrugBank,DB03783,,,
Arachidonic Acid,CYP2C9,substrate,Not Specified,DrugBank,DB04557,,,
Estropipate,CYP2C9,inducer,Not Specified,DrugBank,DB04574,,,
Licofelone,CYP2C9,substrate,Not Specified,DrugBank,DB04725,,,
Flunarizine,CYP2C9,substrate,Not Specified,DrugBank,DB04841,,,
Nilotinib,CYP2C9,inhibitor,Not Specified,DrugBank,DB04868,,,
Ximelagatran,CYP2C9,substrate,Not Specified,DrugBank,DB04898,,,
Clevidipine,CYP2C9,inhibitor,Not Specified,DrugBank,DB04920,,,
Ospemifene,CYP2C9,substrate,Not Specified,DrugBank,DB04938,,,
Trabectedin,CYP2C9,substrate,Not Specified,DrugBank,DB05109,,,
Sulfadimethoxine,CYP2C9,inhibitor,Not Specified,DrugBank,DB06150,,,
Tapentadol,CYP2C9,substrate,Not Specified,DrugBank,DB06204,,,
Prasugrel,CYP2C9,substrate,Not Specified,DrugBank,DB06209,,,
Sitaxentan,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB06268,,,
Dapagliflozin,CYP2C9,substrate,Not Specified,DrugBank,DB06292,,,
Armodafinil,CYP2C9,inhibitor,Not Specified,DrugBank,DB06413,,,
Etravirine,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB06414,,,
Agomelatine,CYP2C9,inhibitor,Not Specified,DrugBank,DB06594,,,
Apixaban,CYP2C9,substrate,Not Specified,DrugBank,DB06605,,,
Artemether,CYP2C9,substrate,Not Specified,DrugBank,DB06697,,,
Nilvadipine,CYP2C9,inhibitor,Not Specified,DrugBank,DB06712,,,
Lornoxicam,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB06725,,,
Sulfaphenazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB06729,,,
Ketobemidone,CYP2C9,substrate,Not Specified,DrugBank,DB06738,,,
Gavestinel,CYP2C9,substrate,Not Specified,DrugBank,DB06741,,,
Niclosamide,CYP2C9,substrate,Not Specified,DrugBank,DB06803,,,
Sulconazole,CYP2C9,inhibitor,Not Specified,DrugBank,DB06820,,,
Parecoxib,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB08439,,,
Sulfamoxole,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB08798,,,
Vismodegib,CYP2C9,"substrate, inhibitor",Not Specified,DrugBank,DB08828,,,
Pitavastatin,CYP2C9,substrate,Not Specified,DrugBank,DB08860,,,
Cabozantinib,CYP2C9,substrate,Not Specified,DrugBank,DB08875,,,
Regorafenib,CYP2C9,inhibitor,Not Specified,DrugBank,DB08896,,,
Enzalutamide,CYP2C9,inducer,Not Specified,DrugBank,DB08899,,,
Netupitant,CYP2C9,substrate,Not Specified,DrugBank,DB09048,,,
Olodaterol,CYP2C9,substrate,Not Specified,DrugBank,DB09080,,,
Lumacaftor,CYP2C9,"inhibitor, inducer",Not Specified,DrugBank,DB09280,,,
2-(4-chlorphenoxy)-ethanol , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Aceclofenac , CYP2C9,substrate ,human ,SuperCYP,,,,
Aceclofenac , CYP2C9,substrate ,human ,SuperCYP,,,,
Acenocoumarol , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Acenocoumarol , CYP2C9,substrate ,human ,SuperCYP,,,,
Acenocoumarol , CYP2C9,substrate ,human ,SuperCYP,,,,
Acetylsalicylic acid , CYP2C9,substrate ,human ,SuperCYP,,,,
Adefovir dipivoxil , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Alosetron , CYP2C9,substrate ,human ,SuperCYP,,,,
Alosetron , CYP2C9,substrate ,human ,SuperCYP,,,,
Aminophenazone , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Amiodarone , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Amitriptyline , CYP2C9,substrate ,human ,SuperCYP,,,,
Amitriptyline , CYP2C9,substrate ,human ,SuperCYP,,,,
Amlodipine , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Amlodipine , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Amodiaquine , CYP2C9,inhibitor ,human ,SuperCYP,,,,
Amprenavir , CYP2C9,substrate ,human ,SuperCYP,,,,
Amprenavir , CYP2C9,substrate ,human ,SuperCYP,,,,
